"538","Where do tectonic plates normally move apart?","$\text{Mountain ranges}$","$\text{Rock strata}$","$\text{Mid-ocean ridges}$",,"choice_c",NULL,NULL,"module","chemistry","4","Moving Plates",NULL,NULL,NULL,NULL,NULL,"$\text{Mid ocean ridges are formed when plates diverge leaving faults or gaps called ridges}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"539","How are earthquakes caused?","$\text{By plates sliding past each other}$","$\text{By movement of the earth's centre}$","$\text{By irregular weather patterns}$",,"choice_a",NULL,NULL,"module","chemistry","1","Plate Boundaries",NULL,NULL,NULL,NULL,NULL,"$\text{Transformation plate movement that happens when plates slide against each other are the major causes of earthquakes}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"540","Which of the following is denser?","$\text{Continental plate}$","$\text{Atmospheric plate}$","$\text{Oceanic plate}$",,"choice_c",NULL,NULL,"module","chemistry","2","Plate Boundaries",NULL,NULL,NULL,NULL,NULL,"$\text{Oceanic Plate made primarily of SiMa (Silicon and Magnesium) is heavier than the Continental plate}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"541","The oceanic plate is forced above the continental plate at a convergent plate boundary. This statement is:","$\text{True}$","$\text{False}$",,,"choice_b",NULL,NULL,"module","chemistry","3","Plate Boundaries",NULL,NULL,NULL,NULL,NULL,"$\text{The oceanic plate is forced below the continental plate at a convergent plate boundary.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"542","How is magma formed at a convergent plate boundary?","$\text{By melting oceanic plate}$","$\text{By joining the oceanic plates}$","$\text{By volcanic eruptions}$",,"choice_a",NULL,NULL,"module","chemistry","4","Plate Boundaries",NULL,NULL,NULL,NULL,NULL,"$\text{As the oceanic plate is forced below the continental plate it melts to form magma and earthquakes are triggered. The magma collects to form a magma chamber}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"543","Roughly what fraction of the elements are metals?","$\text{41732}$","$\text{41731}$","$\text{41730}$",,"choice_a",NULL,"2015-01-03 20:04:04","module","chemistry","1","Metals",NULL,NULL,NULL,NULL,NULL,"$\text{75 precent of the peroidic table consists of metals.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"544","Name the only metal which is not a solid at room temperature.","$\text{Zinc}$","$\text{Mercury}$","$\text{Copper}$","$\text{Lithium}$","choice_b",NULL,NULL,"module","chemistry","2","Metals",NULL,NULL,NULL,NULL,NULL,"$\text{Mercury, which is used in thermometers, is the only temperature liquid at room temperature}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"545","What is not a property common to most metals?","$\text{Good conductors}$","$\text{Low melting point}$","$\text{High boiling point}$","$\text{Malleable and ductile}$","choice_b",NULL,NULL,"module","chemistry","3","Metals",NULL,NULL,NULL,NULL,NULL,"$\text{Metals are generally known to have a high melting point (except mercury) and are good conductors of heat and electricity and are ductile and malleable}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"546","Give three examples of alkali metals.","$\text{Lithium, sodium, potassium}$","$\text{Iron, nickel, copper}$","$\text{Barium, sodium, nickel}$",,"choice_a",NULL,NULL,"module","chemistry","4","Metals",NULL,NULL,NULL,NULL,NULL,"$\text{Lithum, Sodium and Potassium are found in the group one of the periodic table and are called alkali metals}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"547","What colour are Group I compounds?","$\text{Yellow}$","$\text{Black}$","$\text{White}$","$\text{Brown}$","choice_c",NULL,NULL,"module","chemistry","5","Metals",NULL,NULL,NULL,NULL,NULL,"$\text{The Alkali metals are generally white in color}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"548","Metals more reactive than carbon should be extracted from their ores by electrolysis and those less reactive than carbon should be extracted by heating them with carbon. This statement is:","$\text{True}$","$\text{False}$",,,"choice_a",NULL,NULL,"module","chemistry","1","Reactivity Series",NULL,NULL,NULL,NULL,NULL,"$\text{Lesser reactive metals can be reduced by Carbon from their ores}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"549","The reactivity series is compiled by observing reactions of metals with air, water, and gas. This statement is:","$\text{True}$","$\text{False}$",,,"choice_b",NULL,NULL,"module","chemistry","2","Reactivity Series",NULL,NULL,NULL,NULL,NULL,"$\text{The reactivity series is compiled by observing reactions of metals with air, water and acid.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"550","What is formed when zinc is burnt in air?","$\text{Zinc oxide}$","$\text{Zinc acid}$","$\text{Zincoxy}$",,"choice_a",NULL,NULL,"module","chemistry","3","Reactivity Series",NULL,NULL,NULL,NULL,NULL,"Zinc Oxide: \[\ce{2Zn + O2 -> 2ZnO}\]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"551","Which of these is a balanced equation to represent the burning of Zinc in air?","\(\ce{Zn(s) + O(g) -> Zn2O}\)","\(\ce{2Zn(s) + O2(g) -> 2ZnO(s)}\)","\(\ce{Zn(s) + O(g) -> ZnO}\)",,"choice_b",NULL,"2015-01-03 20:07:07","module","chemistry","4","Reactivity Series",NULL,NULL,NULL,NULL,NULL,"\[\ce{2Zn + O2 -> 2ZnO}\]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"552","What is formed when potassium reacts with water?","$\text{Potassium hydroxide}$","$\text{Potassium + hydroxide}$","$\text{Potassium + hydroxide + hydrogen}$","$\text{Potassium hydroxide + hydrogen}$","choice_d",NULL,NULL,"module","chemistry","5","Reactivity Series",NULL,NULL,NULL,NULL,NULL,"\[\ce{2K + 2H2O -> 2KOH + H2}\] Potassium reacts violently with water to displace hydrogen",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"553","Which of these is a balanced equation when magnesium reacts with hydrochloric acid?","\(\ce{Mg(s) + 2HCL(aq) -> MgCl2(aq) + H2(g)}\)","\(\ce{2Mg(s) + 2HCL(aq) -> MgCl2(aq) + H2(g)}\)","\(\ce{Mg(s) + HCL(aq) -> MgCl2aq) + H2(g)}\)",,"choice_a",NULL,"2015-01-03 20:10:57","module","chemistry","6","Reactivity Series",NULL,NULL,NULL,NULL,NULL,"\[\ce{Mg(s) + 2HCL(aq) -> MgCl2(aq) + H2(g)}\] Magnesium is higher in the reactivity series than hydrogen and thus displaces it",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"554","What is the rule for displacement reactions?","$\text{A more reactive metal will displace a less reactive metal from a compound.}$","$\text{A less reactive metal will displace a more reactive metal from a compound.}$","$\text{A less reactive metal will displace a similar metal from a compound.}$","$\text{A more reactive metal will displace a similar metal from a compound.}$","choice_a",NULL,NULL,"module","chemistry","1","Metal Displacement Reactions",NULL,NULL,NULL,NULL,NULL,"$\text{More reactive metal will displace a less reactive metal as per the reacitivity series}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"555","What is the word equation for the reaction between magnesium and copper sulphate?","\(\ce{Magnesium + Copper Sulphate -> Magnesium + Copper Sulphate}\)","\(\ce{Magnesium + Copper Sulphate -> Magnesium + Sulphate + Copper}\)","\(\ce{Magnesium + Copper Sulphate -> Magnesium Sulphate + Copper}\)",,"choice_c",NULL,"2015-01-03 20:12:55","module","chemistry","2","Metal Displacement Reactions",NULL,NULL,NULL,NULL,NULL,"$\text{Since Magnesium is more reactive than copper, copper is displaced by Magnesium}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"556","What is the word equation for the reaction between zinc and iron sulphate?","\(\ce{Zinc + Iron Sulphate -> Zinc + Sulphate + Iron}\)","\(\ce{Zinc + Iron Sulphate -> Zinc + Iron}\)","\(\ce{Zinc + Iron Sulphate -> Zinc Sulphate + Iron}\)",,"choice_c",NULL,"2015-01-03 20:14:13","module","chemistry","3","Metal Displacement Reactions",NULL,NULL,NULL,NULL,NULL,"$\text{Since Zinc is more reactive than Iron, Iron is displaced by Zinc to form Zinc Sulphate}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"557","Iron needs water and oxygen to rust and should be coated with paint/plastic/oil to prevent rusting. This statement is:","$\text{True}$","$\text{False}$",,,"choice_a",NULL,NULL,"module","chemistry","4","Metal Displacement Reactions",NULL,NULL,NULL,NULL,NULL,"$\text{Rusting occurs when Iron reacts with Oxygen or water to form its oxide. Coating it prevents it from coming in contact with either}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"558","Stainless steel is made with __________________.","$\text{Alloying iron with chromium}$","$\text{Alloying iron with copper}$",,,"choice_a",NULL,NULL,"module","chemistry","5","Metal Displacement Reactions",NULL,NULL,NULL,NULL,NULL,"$\text{Stainless steel is formed when Iron and Chromium are alloyed along with Nickel}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"559","What method of extraction should be used for metals less reactive than carbon?","$\text{Heat with carbon}$","$\text{Water with carbon}$",,,"choice_a",NULL,NULL,"module","chemistry","1","Extraction Of Iron",NULL,NULL,NULL,NULL,NULL,"$\text{When a metal less reactive than carbon is heated with carbon, it gets reduced from its ore. This method is used for obtaining iron.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"560","What method of extraction should be used for metals more reactive than carbon?","$\text{Eutrophication}$","$\text{Electrodialysis}$","$\text{Catharsis}$","$\text{Electrolysis}$","choice_d",NULL,NULL,"module","chemistry","2","Extraction Of Iron",NULL,NULL,NULL,NULL,NULL,"$\text{Electrolysis should be used if the metal is more reactive than carbon since it cannot be reduced by carbon}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"561","What is the name and formula of the main iron ore?","\(Haenatite, \ce{Fe2O3}\)","\(Haematite, \ce{Fe2O3}\)","\(Haematite, \ce{FeO}\)",,"choice_b",NULL,"2015-01-03 20:15:56","module","chemistry","3","Extraction Of Iron",NULL,NULL,NULL,NULL,NULL,"\[\ce{Fe2O3}\] or hameatite is the most common ore of iron",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"562","When limestone reacts with silica it forms slag that can be used in road building and making cement. This statement is:","$\text{True}$","$\text{False}$",,,"choice_a",NULL,NULL,"module","chemistry","4","Extraction Of Iron",NULL,NULL,NULL,NULL,NULL,"$\text{Calcium Silicate is formed when silica reacts with limestone which can be used for construction of roads}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"563","What is the main ore of aluminium?","$\text{Bauxite}$","$\text{Aluminium ore}$","$\text{Cryolite}$","$\text{Copper}$","choice_a",NULL,NULL,"module","chemistry","1","Purification Of Copper And Extraction Of Aluminium",NULL,NULL,NULL,NULL,NULL,"$\text{Bauxite is the main ore of Aluminium}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"564","Cryolite, a mineral containing aluminium, is used in electrolysis because it has a lower melting point and bauxite dissolves in it.     This statement is:","$\text{True}$","$\text{False}$",,,"choice_a",NULL,NULL,"module","chemistry","2","Purification Of Copper And Extraction Of Aluminium",NULL,NULL,NULL,NULL,NULL,"\[\ce{Na3AlF6}\] was earlier used as an ore of Aluminium but now used to dissolve bauxite for the electolysis of Aluminium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"565","During electrolysis aluminium is formed at the positive electrode and oxygen, which reacts to make carbon dioxide is formed at the negative electrode. This statement is:","$\text{True}$","$\text{False}$",,,"choice_b",NULL,NULL,"module","chemistry","3","Purification Of Copper And Extraction Of Aluminium",NULL,NULL,NULL,NULL,NULL,"$\text{During electrolysis oxygen, which reacts to make carbon dioxide is formed at the positive electrode and aluminium is formed at the negative electrode.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"566","How is copper normally extracted from its ore?","$\text{By heating with carbon}$","$\text{By electrolysis}$","$\text{By dissolving in cryolite}$",,"choice_a",NULL,NULL,"module","chemistry","4","Purification Of Copper And Extraction Of Aluminium",NULL,NULL,NULL,NULL,NULL,"$\text{Since Copper is less reactive than carbon, it can be reudced from its ore by heating with carbon}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"567","Pure copper is sometimes needed for high specification wiring.      This statement is:","$\text{True}$","$\text{False}$",,,"choice_a",NULL,NULL,"module","chemistry","5","Purification Of Copper And Extraction Of Aluminium",NULL,NULL,NULL,NULL,NULL,"$\text{In order to get correct conductivity, purity is essential.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"568","1.  Impure copper is placed at the positive electrode.2. The copper atoms give up their ionic state at the positive electrode.","$\text{Statement 1 is true}$","$\text{Statement 2 is true}$","$\text{Statement 1 and 2 are true}$","$\text{Neither statement 1 nor 2 are true}$","choice_a",NULL,NULL,"module","chemistry","6","Purification Of Copper And Extraction Of Aluminium",NULL,NULL,NULL,NULL,NULL,"$\text{Impure copper is placed at the positive electrode and Copper Ions give up their ions at the negtavie electrode depositing pure copper}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"569","1.  The pH of a neutral solution is 7.2. The pH of the strongest alkali is 14.","$\text{Statement 1 is true.}$","$\text{Statement 2 is true.}$","$\text{Both the statements are true.}$","$\text{Neither of the statements are true.}$","choice_c",NULL,NULL,"module","chemistry","1","Acids And Alkalis",NULL,NULL,NULL,NULL,NULL,"$\text{The pH scale ranges from 1-14, 1 for the strongest acid, 14 for the strongest alkali and 7 for netural}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"570","Which of these is not a common acid?","$\text{Hydrochloric acid}$","$\text{Sulphuric acid}$","$\text{Nitric acid}$","$\text{Acetic acid}$","choice_d",NULL,NULL,"module","chemistry","2","Acids And Alkalis",NULL,NULL,NULL,NULL,NULL,"$\text{Acetic acid or vinegar is an organic acid and is a very mild acid}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"571","Name the salt produced when sulphuric acid neutralises sodium hydroxide.","$\text{Sodium sulphate}$","$\text{Sodium hydroxide}$","$\text{Hydrogen sulphate}$","$\text{Hydrosulphate}$","choice_a",NULL,NULL,"module","chemistry","3","Acids And Alkalis",NULL,NULL,NULL,NULL,NULL,"\[\ce{H2SO4 + NaOH -> Na2SO4 + H2O}\]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"572","Name the salt produced when nitric acid neutralises potassium hydroxide.","$\text{Potassium hydrate}$","$\text{Potassium nitrate}$","$\text{Hydrogen nitrate}$","$\text{Hydronitrate}$","choice_b",NULL,NULL,"module","chemistry","4","Acids And Alkalis",NULL,NULL,NULL,NULL,NULL,"\[\ce{HNO3 + KOH -> KNO3 + H2O}\]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"573","Name the salt produced when hydrochloric acid neutralises ammonia solution.","$\text{Ammonium hydride}$","$\text{Ammonium hydrochloride}$","$\text{Ammonium hydroxide}$","$\text{Ammonium chloride}$","choice_d",NULL,NULL,"module","chemistry","5","Acids And Alkalis",NULL,NULL,NULL,NULL,NULL,"\[\ce{HCL + NH4OH -> NH4Cl + H2O}\]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"574","Potassium chloride + water is formed when hydrochloric acid reacts with potassium hydroxide. This statement is:","$\text{True}$","$\text{False}$",,,"choice_a",NULL,NULL,"module","chemistry","1","Making Salts",NULL,NULL,NULL,NULL,NULL,"\[\ce{KOH + HCl -> KCl + H2O}\]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"575","Sodium hydrate + sulphate is formed when sulphuric acid reacts with sodium hydroxide. This statement is:","$\text{True}$","$\text{False}$",,,"choice_b",NULL,NULL,"module","chemistry","2","Making Salts",NULL,NULL,NULL,NULL,NULL,"$\text{Sodium sulphate + water is formed when sulphuric acid reacts with sodium hydroxide.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"576","How could you get a sample of a soluble salt?","$\text{Remove unreacted solid by filtering, then condense the water}$","$\text{Remove unreacted solid by filtering, then evaporate off the water}$",,,"choice_b",NULL,NULL,"module","chemistry","3","Making Salts",NULL,NULL,NULL,NULL,NULL,"$\text{Removal of water by evaporation leaves the solute behind which in this case is the soluble salt}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"577","Metal hydroxides can be neutralised with ___________ to make salt and water.","$\text{Alkalis}$","$\text{Acids}$","$\text{Oxides}$","$\text{Carbonates}$","choice_b",NULL,NULL,"module","chemistry","4","Making Salts",NULL,NULL,NULL,NULL,NULL,"$\text{Acids and Bases neutralize each other to form salt and water}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"578","Particles in solids are close together while they are farthest apart in liquids. This statement is:","$\text{True}$","$\text{False}$",,,"choice_b",NULL,NULL,"module","chemistry","1","States Of Matter",NULL,NULL,NULL,NULL,NULL,"$\text{Particles in solids are close together while they are farthest apart in gases.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"579","In which state do forces of attraction hold particles together, yet move relative to each other?","$\text{Liquids}$","$\text{Gases}$","$\text{Solids}$",,"choice_a",NULL,NULL,"module","chemistry","2","States Of Matter",NULL,NULL,NULL,NULL,NULL,"$\text{In gases, the molecules are not held together. In solids, they donot move relative to each other}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"580","Liquids cannot be compressed because:","$\text{They are hard to capture}$","$\text{They do not have a definite shape and are hard to compress}$","$\text{They contain rather large molecules}$",,"choice_b",NULL,NULL,"module","chemistry","3","States Of Matter",NULL,NULL,NULL,NULL,NULL,"$\text{As liquids donot have a definite shape but their molecules are held together losely, they are difficult to compress}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"581","In which process do gases turn into liquids?","$\text{Vaporisation}$","$\text{Condensation}$","$\text{Evaporation}$",,"choice_b",NULL,NULL,"module","chemistry","4","States Of Matter",NULL,NULL,NULL,NULL,NULL,"$\text{Condensation is a process when gases release heat and form liquid, by releasing heat the molecule lose energy and form a liquid}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"582","Which of the following temperature time graph shows water warming up?",,,,,"choice_b",NULL,"2015-02-16 03:06:42","module","chemistry","5","States Of Matter",NULL,NULL,NULL,NULL,NULL,"$\text{When water warms up, the temperature rises to the boiling point, where it stays constant (latent heat) and starts to rise again when water changes its state to steam}$","98B.png","image/png","15648","2015-01-03 20:17:42","98B.png","image/png","15648","2015-02-16 03:06:41","98C.png","image/png","17709","2015-02-16 03:06:41",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"780","The two measurements needed to calculate the speed of an object are ______ and time taken.","$\text{Distance travelled}$","$\text{Average speed}$","$\text{Acceleration}$",,"choice_a",NULL,"2015-02-04 01:01:17","module","physics","1","Speed, Velocity And Acceleration",NULL,NULL,NULL,NULL,NULL,"\[Speed = \frac{Distance Travelled}{Time Taken} \]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"781","How long will it take a man running at 10 m/s to travel 550 m?","$\text{55 s}$","$\text{60 s}$","$\text{75 s}$",,"choice_a",NULL,NULL,"module","physics","2","Speed, Velocity And Acceleration",NULL,NULL,NULL,NULL,NULL,"\[ \ Time = \frac{Distance}{Speed} \ = \frac{550}{10} = 55s \]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"782","Calculate the speed of a man who runs 70 m in 14 s.","$\text{15 m/s}$","$\text{5 m/s}$","$\text{2 m/s}$",,"choice_b",NULL,NULL,"module","physics","3","Speed, Velocity And Acceleration",NULL,NULL,NULL,NULL,NULL,"\[ \ Speed = \frac{Distance}{Time} \ = \frac{70}{14} = 5m/s \]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"783","How far will a car travel in 3 h if its speed is 60 km/h?","$\text{200 km}$","$\text{108 km}$","$\text{180 km}$",,"choice_c",NULL,NULL,"module","physics","4","Speed, Velocity And Acceleration",NULL,NULL,NULL,NULL,NULL,"\[ \ Distance = speed \times time \ = 60 \times 3 = 180km \]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"784","Calculate the acceleration of an object, which increases its speed by 60 m/s in 20 s.","$\text{3 $m/s^2$}$","$\text{30 $m/s^2$}$","$\text{13 $m/s^2$}$",,"choice_a",NULL,NULL,"module","physics","5","Speed, Velocity And Acceleration",NULL,NULL,NULL,NULL,NULL,"\[ \ Acceleration = \frac{Change\ in\ Speed}{Time} \ = \frac{60}{20} = 3m/s^2 \]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"785","On a distance-time graph what does a horizontal line show?","$\text{Greater constant speed}$","$\text{A stationary object}$","$\text{Lesser constant speed}$",,"choice_b",NULL,"2015-02-16 02:24:29","module","physics","1","Graphs Of Motion",NULL,"6.png","image/png","18815","2015-02-16 02:24:28","$\text{A horizontal line indicates that the distance is not changing with respect to time.}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"786","On a speed-time graph what does a horizontal line show?","$\text{Small deceleration}$","$\text{Large acceleration}$","$\text{Constant speed}$",,"choice_c",NULL,"2015-02-16 02:24:51","module","physics","2","Graphs Of Motion",NULL,"7.png","image/png","18761","2015-02-16 02:24:50","$\text{A horizontal line indicates that speed is not changing with respect to time}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"787","On a distance-time graph what does a steeply sloping straight line show? ","$\text{Greater constant speed}$","$\text{A stationary object}$","$\text{Lesser constant speed}$",,"choice_a",NULL,"2015-02-16 02:25:34","module","physics","3","Graphs Of Motion",NULL,"8.png","image/png","23844","2015-02-16 02:25:33","$\text{The slope of the distance time graph is the speed of the object, steeper the slope the greater the speed}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"788","On a speed-time graph what does a straight line sloping upwards show? ","$\text{Small deceleration}$","$\text{Large acceleration}$","$\text{Constant speed}$",,"choice_b",NULL,"2015-02-16 02:25:57","module","physics","4","Graphs Of Motion",NULL,"9.png","image/png","26532","2015-02-16 02:25:56","$\text{The slope of the speed time graph is a measure of the acceleartion of the object, steeper the slope the greater the acceleration}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"789","On a distance-time graph what does a straight line sloping just a little show?","$\text{Greater constant speed}$","$\text{A stationary object}$","$\text{Lesser constant speed}$",,"choice_c",NULL,"2015-02-16 02:26:24","module","physics","5","Graphs Of Motion",NULL,"10.png","image/png","20856","2015-02-16 02:26:24","$\text{The slope of the distance time graph is the speed of the object, steeper the slope the greater the speed}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"790","What effect do balanced forces have on the motion of an object?","$\text{No effect}$","$\text{Change direction}$","$\text{Change speed or velocity}$",,"choice_a",NULL,NULL,"module","physics","1","Forces",NULL,NULL,NULL,NULL,NULL,"$\text{Balanced forces have no effect on the motion of the object}$",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
